Imagen|Tipos de Daño|Piezas del Vehículo|Sugerencia
1507.jpg|['Rotura', 'Desprendimiento', 'Deformación']|['Faros derecho', 'Parachoques delantero', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar']
1508.jpg|['Rayón']|['Puerta trasera derecha']|['Reparar']
1509.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
151.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
1510.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
1511.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
1512.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
1513.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1514.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
1515.jpg|['Fractura', 'Fractura', 'Abolladura', 'Desprendimiento']|['Parachoques delantero', 'Faros izquierdo', 'Capó ', 'Rejilla, parrilla']|['Reparar', 'Reemplazar', 'Reparar', 'Reemplazar']
1516.jpg|['Fractura', 'Abolladura']|['Parabrisas delantero', 'Techo ']|['Reemplazar', 'Reparar']
1517.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Guardabarros trasero izquierdo', 'Marco de las puertas', 'Puerta delantera izquierda']|['Reparar', 'Reparar', 'Reparar']
1518.jpg|['Abolladura']|['Marco de las puertas']|['Reparar']
1519.jpg|['Fractura', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Rueda ']|['Reparar', 'Reparar', 'Reparar']
152.jpg|['Rayón', 'Rayón']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
1520.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
1521.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Parachoques delantero', 'Faros derecho', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar']
1522.jpg|['Rotura', 'Rotura', 'Abolladura']|['Luz trasera izquierdo', 'Luz indicadora trasera izquierda', 'Guardabarros trasero izquierdo']|['Reemplazar', 'Reemplazar', 'Reparar']
1523.jpg|['Rotura']|['Rueda ']|['Reemplazar']
1524.jpg|['Abolladura', 'Rayón']|['Guardabarros trasero derecho', 'Parachoques trasero']|['Reparar', 'Reparar']
1525.jpg|['Rotura']|['Rueda ']|['Reparar']
1526.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1527.jpg|['Rayón', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
1528.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
1529.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
153.jpg|['Desprendimiento', 'Deformación', 'Abolladura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ', 'Faros izquierdo']|['Reparar', 'Reemplazar', 'Reparar', 'Reemplazar']
1530.jpg|['Rayón']|['Guardabarros trasero izquierdo']|['Reparar']
1531.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
1532.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta delantera derecha', 'Marco de las puertas', 'Guardabarros trasero derecho']|['Reparar', 'Reparar', 'Reparar']
1533.jpg|['Fractura', 'Deformación', 'Rotura', 'Rotura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Antiniebla delantero izquierdo']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
1534.jpg|['Rotura', 'Rotura']|['Luz trasera derecho', 'Luz indicadora trasera derecha']|['Reemplazar', 'Reemplazar']
1535.jpg|['Rotura']|['Ventana delantera derecha']|['Reemplazar']
1536.jpg|['Deformación', 'Desprendimiento', 'Deformación', 'Abolladura']|['Parachoques delantero', 'Faros izquierdo', 'Guardabarros delantero izquierdo ', 'Capó ']|['Reparar', 'Reemplazar', 'Reparar', 'Reparar']
1537.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1538.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
1539.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
154.jpg|['Deformación', 'Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Puerta delantera izquierda', 'Marco de las puertas']|['Reemplazar', 'Reparar', 'Reparar']
1540.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
1541.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar', 'Reparar']
1542.jpg|['Deformación', 'Rotura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reemplazar']
1543.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1544.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
1545.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1546.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
1547.jpg|['Desprendimiento', 'Desprendimiento']|['Rueda ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
1548.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reemplazar']
1549.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
155.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
1550.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento']|['Guardabarros delantero derecho ', 'Puerta delantera derecha', 'Puerta trasera derecha', 'Marco de las puertas', 'Espejo lateral derecho']|['Reparar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar']
1551.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1552.jpg|['Deformación', 'Abolladura', 'Rotura', 'Rotura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Luz trasera derecho', 'Luz indicadora trasera derecha', 'Maletero']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reparar']
1553.jpg|['Rayón', 'Rayón']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
1554.jpg|['Fractura']|['Luz trasera izquierdo']|['Reemplazar']
1555.jpg|['Rotura', 'Rotura', 'Abolladura']|['Luz trasera izquierdo', 'Luz indicadora trasera izquierda', 'Parachoques trasero']|['Reemplazar', 'Reemplazar', 'Reparar']
1556.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
1557.jpg|['Abolladura', 'Desprendimiento', 'Abolladura', 'Desprendimiento', 'Desprendimiento', 'Abolladura']|['Puerta trasera izquierda', 'Moldura puerta trasera izquierda', 'Puerta delantera izquierda', 'Moldura puerta delantera izquierda', 'Manija izquierda', 'Marco de las puertas']|['Reparar', 'Reemplazar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reparar']
1558.jpg|['Fractura', 'Deformación', 'Fractura', 'Desprendimiento', 'Fractura']|['Parachoques delantero', 'Guardabarros delantero derecho ', 'Faros derecho', 'Espejo lateral derecho', 'Antiniebla delantero derecho']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
1559.jpg|['Abolladura', 'Deformación', 'Rotura', 'Fractura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Faros izquierdo', 'Luz indicadora delantera izquierda']|['Reparar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
156.jpg|['Rotura']|['Rueda ']|['Reparar']
1560.jpg|['Desprendimiento']|['Parachoques trasero']|['Reparar']
1561.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
1562.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1563.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1564.jpg|['Rotura', 'Fractura']|['Parabrisas trasero', 'Maletero']|['Reemplazar', 'Reparar']
1565.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
1566.jpg|['Rayón', 'Rayón', 'Rayón']|['Puerta delantera derecha', 'Puerta trasera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
1567.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
1568.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1569.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
157.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
1570.jpg|['Rotura', 'Desprendimiento']|['Parabrisas delantero', 'Espejo lateral izquierdo']|['Reemplazar', 'Reemplazar']
1571.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
1572.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
1573.jpg|['Fractura', 'Abolladura', 'Abolladura', 'Fractura']|['Luz trasera izquierdo', 'Parachoques trasero', 'Guardabarros trasero izquierdo', 'Luz indicadora trasera izquierda']|['Reemplazar', 'Reparar', 'Reparar', 'Reemplazar']
1574.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1575.jpg|['Rotura']|['Rueda ']|['Reparar']
1576.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
1577.jpg|['Rotura', 'Fractura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reparar']
1578.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
1579.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
158.jpg|['Rotura', 'Desprendimiento']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
1580.jpg|['Rayón', 'Rotura']|['Parachoques delantero', 'Faros izquierdo']|['Reparar', 'Reemplazar']
1581.jpg|['Fractura']|['Parabrisas delantero']|['Reemplazar']
1582.jpg|['Abolladura', 'Rotura', 'Fractura']|['Maletero', 'Luz trasera izquierdo', 'Parachoques trasero']|['Reparar', 'Reemplazar', 'Reparar']
1583.jpg|['Rayón', 'Rayón']|['Puerta trasera izquierda', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
1584.jpg|['Rotura', 'Rayón']|['Rueda ', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
1585.jpg|['Fractura']|['Puerta trasera derecha']|['Reparar']
1586.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1587.jpg|['Rotura', 'Rotura']|['Luz trasera izquierdo', 'Luz indicadora trasera izquierda']|['Reemplazar', 'Reemplazar']
1588.jpg|['Abolladura', 'Fractura', 'Fractura']|['Parachoques trasero', 'Luz trasera derecho', 'Luz indicadora trasera derecha']|['Reparar', 'Reemplazar', 'Reemplazar']
1589.jpg|['Abolladura', 'Rotura', 'Rotura']|['Guardabarros trasero izquierdo', 'Luz trasera izquierdo', 'Luz indicadora trasera izquierda']|['Reparar', 'Reemplazar', 'Reemplazar']
159.jpg|['Rotura']|['Rueda ']|['Reparar']
1590.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1591.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
1592.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
1593.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
1594.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
1595.jpg|['Abolladura', 'Abolladura', 'Fractura']|['Puerta delantera derecha', 'Guardabarros delantero derecho ', 'Espejo lateral derecho']|['Reparar', 'Reparar', 'Reemplazar']
1596.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
1597.jpg|['Abolladura', 'Rotura', 'Abolladura']|['Parachoques delantero', 'Rueda ', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar', 'Reparar']
1598.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
1599.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
16.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
160.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
1600.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
161.jpg|['Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
162.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
163.jpg|['Abolladura']|['Puerta trasera derecha']|['Reparar']
164.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
165.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
166.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
167.jpg|['Rotura']|['Ventana delantera izquierda']|['Reemplazar']
168.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
169.jpg|['Abolladura']|['Maletero']|['Reparar']
17.jpg|['Rayón', 'Rayón']|['Puerta trasera derecha', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
170.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
171.jpg|['Rotura']|['Ventana delantera izquierda']|['Reemplazar']
172.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
173.jpg|['Rotura', 'Rotura', 'Deformación', 'Rotura']|['Parachoques delantero', 'Faros izquierdo', 'Capó ', 'Rejilla, parrilla']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
174.jpg|['Rotura', 'Abolladura', 'Rayón']|['Rueda ', 'Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar', 'Reparar']
175.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
176.jpg|['Desprendimiento', 'Desprendimiento', 'Deformación', 'Desprendimiento']|['Guardabarros delantero izquierdo ', 'Parachoques delantero', 'Capó ', 'Rejilla, parrilla']|['Reemplazar', 'Reemplazar', 'Reemplazar', 'Reemplazar']
177.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
178.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera izquierda', 'Marco de las puertas', 'Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
179.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
18.jpg|['Rotura', 'Rotura', 'Rotura']|['Faros derecho', 'Parachoques delantero', 'Luz indicadora delantera derecha']|['Reemplazar', 'Reemplazar', 'Reemplazar']
180.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
181.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
182.jpg|['Rayón', 'Desprendimiento']|['Capó ', 'Parachoques delantero']|['Reparar', 'Reemplazar']
183.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
184.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
185.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
186.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
187.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
188.jpg|['Rotura']|['Rueda ']|['Reparar']
189.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
19.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
190.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
191.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
192.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
193.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
194.jpg|['Abolladura']|['Puerta delantera derecha']|['Reparar']
195.jpg|['Rotura', 'Abolladura', 'Deformación']|['Parabrisas delantero', 'Capó ', 'Techo ']|['Reemplazar', 'Reparar', 'Reparar']
196.jpg|['Fractura', 'Fractura', 'Deformación']|['Parachoques delantero', 'Rejilla, parrilla', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar']
197.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
198.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Parachoques delantero']|['Reparar', 'Reparar']
199.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
2.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
20.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
200.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
201.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
202.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
203.jpg|['Abolladura']|['Maletero']|['Reparar']
204.jpg|['Rayón']|['Maletero']|['Reparar']
205.jpg|['Deformación']|['Puerta delantera izquierda']|['Reemplazar']
206.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
207.jpg|['Rayón']|['Guardabarros delantero izquierdo ']|['Reparar']
208.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
209.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
21.jpg|['Rotura', 'Desprendimiento', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reemplazar', 'Reparar', 'Reparar']
210.jpg|['Rayón', 'Rayón']|['Guardabarros trasero izquierdo', 'Parachoques trasero']|['Reparar', 'Reparar']
211.jpg|['Abolladura', 'Desprendimiento']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
212.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
213.jpg|['Deformación']|['Puerta delantera izquierda']|['Reemplazar']
214.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
215.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
216.jpg|['Abolladura']|['Maletero']|['Reparar']
217.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
218.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
219.jpg|['Deformación', 'Deformación', 'Abolladura']|['Puerta delantera izquierda', 'Marco de las puertas', 'Puerta trasera izquierda']|['Reemplazar', 'Reparar', 'Reparar']
22.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
220.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
221.jpg|['Rotura', 'Desprendimiento']|['Rueda ', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar']
222.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
223.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
224.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
225.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
226.jpg|['Rotura']|['Faros derecho']|['Reemplazar']
227.jpg|['Rotura']|['Rueda ']|['Reparar']
228.jpg|['Rayón']|['Puerta delantera izquierda']|['Reparar']
229.jpg|['Rotura', 'Desprendimiento', 'Abolladura']|['Rueda ', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar', 'Reparar']
23.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
230.jpg|['Rotura']|['Faros izquierdo']|['Reemplazar']
231.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
232.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
233.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
234.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
235.jpg|['Abolladura']|['Parachoques delantero']|['Reparar']
236.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
237.jpg|['Rotura']|['Rueda ']|['Reparar']
238.jpg|['Rayón']|['Guardabarros trasero derecho']|['Reparar']
239.jpg|['Abolladura', 'Rotura']|['Guardabarros delantero izquierdo ', 'Faros izquierdo']|['Reparar', 'Reemplazar']
24.jpg|['Rotura']|['Rueda ']|['Reemplazar']
240.jpg|['Rotura', 'Rayón']|['Rueda ', 'Guardabarros trasero izquierdo']|['Reparar', 'Reparar']
241.jpg|['Abolladura', 'Abolladura', 'Deformación', 'Rotura']|['Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ', 'Faros derecho']|['Reparar', 'Reparar', 'Reemplazar', 'Reemplazar']
242.jpg|['Abolladura', 'Abolladura', 'Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho', 'Puerta trasera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar', 'Reparar']
243.jpg|['Rotura']|['Ventana trasera derecha']|['Reemplazar']
244.jpg|['Abolladura']|['Guardabarros delantero derecho ']|['Reparar']
245.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Abolladura', 'Desprendimiento']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ', 'Capó ', 'Espejo lateral izquierdo']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar', 'Reemplazar']
246.jpg|['Rayón']|['Guardabarros delantero derecho ']|['Reparar']
247.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
248.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
249.jpg|['Rayón', 'Rayón']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
25.jpg|['Deformación']|['Guardabarros delantero derecho ']|['Reparar']
250.jpg|['Abolladura', 'Rayón']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
251.jpg|['Rotura', 'Abolladura', 'Abolladura', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Capó ', 'Guardabarros delantero derecho ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
252.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
253.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
254.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero izquierdo ', 'Parachoques delantero']|['Reparar', 'Reparar']
255.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
256.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
257.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
258.jpg|['Abolladura', 'Rotura', 'Desprendimiento']|['Guardabarros trasero derecho', 'Luz trasera derecho', 'Parachoques trasero']|['Reparar', 'Reemplazar', 'Reparar']
259.jpg|['Rotura']|['Rueda ']|['Reparar']
26.jpg|['Rotura', 'Rotura', 'Rotura']|['Faros derecho', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reparar', 'Reparar']
260.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
261.jpg|['Abolladura']|['Puerta trasera izquierda']|['Reparar']
262.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
263.jpg|['Abolladura', 'Abolladura', 'Abolladura']|['Puerta trasera derecha', 'Puerta delantera derecha', 'Marco de las puertas']|['Reparar', 'Reparar', 'Reparar']
264.jpg|['Abolladura']|['Guardabarros delantero izquierdo ']|['Reparar']
265.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
266.jpg|['Rotura']|['Ventanilla trasera izquierda      ']|['Reemplazar']
267.jpg|['Rotura', 'Rotura']|['Faros izquierdo', 'Parachoques delantero']|['Reemplazar', 'Reemplazar']
268.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
269.jpg|['Abolladura', 'Abolladura']|['Guardabarros trasero derecho', 'Puerta trasera derecha']|['Reparar', 'Reparar']
27.jpg|['Rotura']|['Rueda ']|['Reparar']
270.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
271.jpg|['Rotura']|['Rueda ']|['Reparar']
272.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
273.jpg|['Rotura']|['Ventana delantera derecha']|['Reemplazar']
274.jpg|['Rotura', 'Rotura', 'Rotura']|['Rueda ', 'Guardabarros delantero derecho ', 'Parachoques delantero']|['Reemplazar', 'Reemplazar', 'Reparar']
275.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
276.jpg|['Rotura', 'Rotura', 'Abolladura']|['Faros izquierdo', 'Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reemplazar', 'Reemplazar', 'Reparar']
277.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
278.jpg|['Rotura']|['Parabrisas trasero']|['Reemplazar']
279.jpg|['Fractura']|['Parachoques delantero']|['Reparar']
28.jpg|['Rayón', 'Rayón']|['Puerta delantera izquierda', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
280.jpg|['Rayón']|['Parachoques trasero']|['Reparar']
281.jpg|['Abolladura', 'Abolladura']|['Parachoques trasero', 'Guardabarros trasero derecho']|['Reparar', 'Reparar']
282.jpg|['Rotura']|['Rueda ']|['Reparar']
283.jpg|['Abolladura', 'Abolladura', 'Rotura']|['Guardabarros trasero derecho', 'Parachoques trasero', 'Luz trasera derecho']|['Reparar', 'Reparar', 'Reemplazar']
284.jpg|['Abolladura']|['Guardabarros trasero izquierdo']|['Reparar']
285.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
286.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
287.jpg|['Rotura']|['Rueda ']|['Reemplazar']
288.jpg|['Fractura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
289.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
29.jpg|['Rotura', 'Deformación']|['Faros derecho', 'Parachoques delantero']|['Reemplazar', 'Reparar']
290.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
291.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
292.jpg|['Rayón', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero derecho ']|['Reparar', 'Reparar']
293.jpg|['Abolladura', 'Abolladura']|['Parachoques delantero', 'Guardabarros delantero izquierdo ']|['Reparar', 'Reparar']
294.jpg|['Rotura']|['Rueda ']|['Reparar']
295.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
296.jpg|['Rayón']|['Puerta delantera derecha']|['Reparar']
297.jpg|['Abolladura', 'Abolladura']|['Guardabarros delantero derecho ', 'Capó ']|['Reparar', 'Reparar']
298.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
299.jpg|['Rayón', 'Rotura']|['Parachoques trasero', 'Luz trasera izquierdo']|['Reparar', 'Reemplazar']
3.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
30.jpg|['Rotura', 'Fractura', 'Deformación', 'Abolladura']|['Faros derecho', 'Parachoques delantero', 'Guardabarros delantero derecho ', 'Capó ']|['Reemplazar', 'Reparar', 'Reparar', 'Reparar']
300.jpg|['Abolladura']|['Puerta delantera izquierda']|['Reparar']
301.jpg|['Rotura']|['Luz trasera derecho']|['Reemplazar']
302.jpg|['Rotura']|['Parachoques delantero']|['Reemplazar']
303.jpg|['Rotura']|['Parachoques trasero']|['Reparar']
304.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
305.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
306.jpg|['Rotura']|['Luz trasera izquierdo']|['Reemplazar']
307.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
308.jpg|['Fractura']|['Guardabarros trasero izquierdo']|['Reparar']
309.jpg|['Abolladura']|['Maletero']|['Reparar']
31.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
310.jpg|['Rayón']|['Parachoques delantero']|['Reparar']
311.jpg|['Rotura']|['Parabrisas delantero']|['Reemplazar']
312.jpg|['Abolladura']|['Parachoques trasero']|['Reparar']
313.jpg|['Rayón', 'Rayón']|['Guardabarros delantero izquierdo ', 'Puerta delantera izquierda']|['Reparar', 'Reparar']
314.jpg|['Deformación', 'Abolladura']|['Puerta delantera izquierda', 'Puerta trasera izquierda']|['Reparar', 'Reparar']
